,comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
474,11040,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,2,4,1,"Mukesh Kumar to Rahul, 1 run",False,False,False,422108,KL Rahul,2.0,5.0,926851.0,Mukesh Kumar,0.4,0.0,1.0,0.0,348056.0,Kyle Mayers,0.0,5.0,942645.0,Khaleel Ahmed,1.0,0.0,1.0,0.0,,,,,,,False,"length ball on the legs at 130 kph, flicked through midwicket for one.",,
475,11050,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,2,5,2,"Mukesh Kumar to Mayers, 2 runs",False,False,False,348056,Kyle Mayers,2.0,6.0,926851.0,Mukesh Kumar,0.5,0.0,3.0,0.0,422108.0,KL Rahul,2.0,5.0,942645.0,Khaleel Ahmed,1.0,0.0,1.0,0.0,,,,,,,False,"back of a length on off at 133 kph, gentle punch behind point beats the fielder on the ring with a clumsy diving effort going under his hands and they jog two.",,
476,11060,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,2,6,2,"Mukesh Kumar to Mayers, 2 runs",False,False,False,348056,Kyle Mayers,4.0,7.0,926851.0,Mukesh Kumar,1.0,0.0,5.0,0.0,422108.0,KL Rahul,2.0,5.0,942645.0,Khaleel Ahmed,1.0,0.0,1.0,0.0,,,,,,,False,"<b>another matador red cape effort, this time at mid-on by Kuldeep Yadav.</b> Length ball on fourth stump swatted by Mayers into the ground straight to Yadav, but he pulls the cape back to let the torro charge through his legs for two.",,"<p>Manoj: ""Too many blue coloured jerseys in the IPL. Why don't they choose a different unique colour instead of mixing with blue? DC, LSG, GT, MI all got blue shade!"" I don't understand why they don't have home and away different color jerseys to avoid a color clash. Every other major pro franchise sport does so.</p>"
477,12010,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,3,1,1,"Ahmed to Rahul, 1 bye",False,False,False,422108,KL Rahul,2.0,6.0,942645.0,Khaleel Ahmed,1.1,0.0,1.0,0.0,348056.0,Kyle Mayers,4.0,7.0,926851.0,Mukesh Kumar,1.0,0.0,5.0,0.0,,,,,,,False,"short and wide on seventh stump at 140 kph, Rahul fans on a cut shot but Sarfaraz fumbles a regulation take reaching in front of slip snatching with crocodile jaws and it goes for a bye.",,
478,12020,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,3,2,0,"Ahmed to Mayers, no run",False,False,False,348056,Kyle Mayers,4.0,8.0,942645.0,Khaleel Ahmed,1.2,0.0,1.0,0.0,422108.0,KL Rahul,2.0,6.0,926851.0,Mukesh Kumar,1.0,0.0,5.0,0.0,,,,,,,False,"length ball on sixth stump at 137 kph, punched firmly but straight to extra cover.",,
479,12030,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,3,3,0,"Ahmed to Mayers, no run",False,False,False,348056,Kyle Mayers,4.0,9.0,942645.0,Khaleel Ahmed,1.3,0.0,1.0,0.0,422108.0,KL Rahul,2.0,6.0,926851.0,Mukesh Kumar,1.0,0.0,5.0,0.0,,,,,,,False,"length ball into the hips at 138 kph, Mayers swivels with a Greenidge-esque one-leg-in-the-air pull but misses off the body.",,
480,12040,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,3,4,4,"Ahmed to Mayers, FOUR",True,False,False,348056,Kyle Mayers,8.0,10.0,942645.0,Khaleel Ahmed,1.4,0.0,5.0,0.0,422108.0,KL Rahul,2.0,6.0,926851.0,Mukesh Kumar,1.0,0.0,5.0,0.0,,,,,,,False,"length ball on fourth stump at 139 kph, Mayers winds up and powers a pull through square leg that beats the boundary rider to the rope.",,
481,12050,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,3,5,1,"Ahmed to Mayers, 1 run",False,False,False,348056,Kyle Mayers,9.0,11.0,942645.0,Khaleel Ahmed,1.5,0.0,6.0,0.0,422108.0,KL Rahul,2.0,6.0,926851.0,Mukesh Kumar,1.0,0.0,5.0,0.0,,,,,,,False,"full on fourth stump at 138 kph, Mayers winds up for another big heave but miscues this off an inside edge past leg stump for one to fine leg.",,
482,12060,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,3,6,0,"Ahmed to Rahul, no run",False,False,False,422108,KL Rahul,2.0,7.0,942645.0,Khaleel Ahmed,2.0,0.0,6.0,0.0,348056.0,Kyle Mayers,9.0,11.0,926851.0,Mukesh Kumar,1.0,0.0,5.0,0.0,,,,,,,False,"half-volley on fifth stump, smoked straight to mid-off fielded on one bounce.",,"<p>Anvit: ""I have a theory for why teams chose blue. Blue is the colour of the Indian team as well, so they feel that the fans will like a blue jersey more. Similarly, since Pakistan fields the green colour, teams don't prefer green colour. Though, RCB and CSK are clear examples disproving this perception."" Hmmmm....</p>"
483,13010,2023.0,1359477,LSG v DC,LSG,DC,LSG,1,4,1,1,"Sakariya to Mayers, 1 run",False,False,False,348056,Kyle Mayers,10.0,12.0,1131754.0,Chetan Sakariya,0.1,0.0,1.0,0.0,422108.0,KL Rahul,2.0,7.0,942645.0,Khaleel Ahmed,2.0,0.0,6.0,0.0,,,,,,,False,"length ball on fifth stump, slices a cut behind point for one.",<p>Sakariya on now in place of Mukesh Kumar.</p>,
