,comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
969,11020,2023.0,1359479,RCB v MI,RCB,MI,MI,1,2,2,0,"Topley to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,5.0,6.0,461632.0,Reece Topley,0.2,0.0,4.0,0.0,34102.0,Rohit Sharma,1.0,2.0,940973.0,Mohammed Siraj,1.0,0.0,2.0,0.0,,,,,,,False,"length ball around off, defended towards covers",,
970,11030,2023.0,1359479,RCB v MI,RCB,MI,MI,1,2,3,0,"Topley to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,5.0,7.0,461632.0,Reece Topley,0.3,0.0,4.0,0.0,34102.0,Rohit Sharma,1.0,2.0,940973.0,Mohammed Siraj,1.0,0.0,2.0,0.0,,,,,,,False,"<b>a direct hit and Rohit would have been out.</b> Was full outside off and Kishan hit to the right of Bracewell at covers. Kishan a took a couple of steps down the ground but Bracewell dived across to make the stop. Still off balance, he tried for a direct hit at the bowler's end but missed. Rohit would have been out by miles",,
971,11040,2023.0,1359479,RCB v MI,RCB,MI,MI,1,2,4,4,"Topley to Ishan Kishan, FOUR",True,False,False,720471,Ishan Kishan,9.0,8.0,461632.0,Reece Topley,0.4,0.0,8.0,0.0,34102.0,Rohit Sharma,1.0,2.0,940973.0,Mohammed Siraj,1.0,0.0,2.0,0.0,,,,,,,False,too much room outside off this time and Kishan slashes it through covers for another boundary,,
972,11050,2023.0,1359479,RCB v MI,RCB,MI,MI,1,2,5,0,"Topley to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,9.0,9.0,461632.0,Reece Topley,0.5,0.0,8.0,0.0,34102.0,Rohit Sharma,1.0,2.0,940973.0,Mohammed Siraj,1.0,0.0,2.0,0.0,,,,,,,False,smashed again but straight to the cover fielder this time,,
973,11060,2023.0,1359479,RCB v MI,RCB,MI,MI,1,2,6,1,"Topley to Ishan Kishan, 1 run",False,False,False,720471,Ishan Kishan,10.0,10.0,461632.0,Reece Topley,1.0,0.0,9.0,0.0,34102.0,Rohit Sharma,1.0,2.0,940973.0,Mohammed Siraj,1.0,0.0,2.0,0.0,,,,,,,False,"length outside off, steered behind point for one",,
974,12010,2023.0,1359479,RCB v MI,RCB,MI,MI,1,3,1,0,"Mohammed Siraj to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,10.0,11.0,940973.0,Mohammed Siraj,1.1,0.0,2.0,0.0,34102.0,Rohit Sharma,1.0,2.0,461632.0,Reece Topley,1.0,0.0,9.0,0.0,,,,,,,False,length ball on the stumps. Kishan misses the flick and is hit on the pads. An appeal from Siraj but think it landed just outside leg,<p>Siraj to continue. One slip</p>,
975,12020,2023.0,1359479,RCB v MI,RCB,MI,MI,1,3,2,0,"Mohammed Siraj to Ishan Kishan, no run",False,False,False,720471,Ishan Kishan,10.0,12.0,940973.0,Mohammed Siraj,1.2,0.0,2.0,0.0,34102.0,Rohit Sharma,1.0,2.0,461632.0,Reece Topley,1.0,0.0,9.0,0.0,,,,,,,False,great line and length from Siraj. Cramps Kishan once again and hits him on the body. Kishan was looking to jab at it,,
976,12030,2023.0,1359479,RCB v MI,RCB,MI,MI,1,3,3,0,"Mohammed Siraj to Ishan Kishan, OUT",False,False,False,720471,Ishan Kishan,10.0,13.0,940973.0,Mohammed Siraj,1.3,0.0,2.0,1.0,34102.0,Rohit Sharma,1.0,2.0,461632.0,Reece Topley,1.0,0.0,9.0,0.0,720471.0,Ishan Kishan,Mohammed Siraj,10.0,13.0,Ishan Kishan c Patel b Mohammed Siraj 10 (13m 13b 2x4 0x6) SR: 76.92,False,<b>taken at deep third.</b> That's the pressure of two dot balls. Was a length ball at the stumps and Kishan looked to pick it up over square leg only to get an outside edge that flew to Harshal,,
977,12040,2023.0,1359479,RCB v MI,RCB,MI,MI,1,3,4,1,"Mohammed Siraj to Green, 1 run",False,False,False,1076713,Cameron Green,1.0,1.0,940973.0,Mohammed Siraj,1.4,0.0,3.0,1.0,34102.0,Rohit Sharma,1.0,2.0,461632.0,Reece Topley,1.0,0.0,9.0,0.0,,,,,,,False,"length ball around off, driven on the up towards mid-off for a quick single",<p>Cameron Green at No. 3</p>,
978,12050,2023.0,1359479,RCB v MI,RCB,MI,MI,1,3,5,0,"Mohammed Siraj to Sharma, no run",False,False,False,34102,Rohit Sharma,1.0,3.0,940973.0,Mohammed Siraj,1.5,0.0,3.0,1.0,1076713.0,Cameron Green,1.0,1.0,461632.0,Reece Topley,1.0,0.0,9.0,0.0,,,,,,,False,"length ball around off, stays leg side of the ball and defends it towards covers",,
979,12060,2023.0,1359479,RCB v MI,RCB,MI,MI,1,3,6,0,"Mohammed Siraj to Sharma, no run",False,False,False,34102,Rohit Sharma,1.0,4.0,940973.0,Mohammed Siraj,2.0,0.0,3.0,1.0,1076713.0,Cameron Green,1.0,1.0,461632.0,Reece Topley,1.0,0.0,9.0,0.0,,,,,,,False,slightly fuller and just a little bit closer to the off stump. Defended back,,
980,13010,2023.0,1359479,RCB v MI,RCB,MI,MI,1,4,1,4,"Topley to Green, FOUR",True,False,False,1076713,Cameron Green,5.0,2.0,461632.0,Reece Topley,1.1,0.0,13.0,0.0,34102.0,Rohit Sharma,1.0,4.0,940973.0,Mohammed Siraj,2.0,0.0,3.0,1.0,,,,,,,False,length outside off and Green crashes this through covers for four,,
981,13020,2023.0,1359479,RCB v MI,RCB,MI,MI,1,4,2,0,"Topley to Green, no run",False,False,False,1076713,Cameron Green,5.0,3.0,461632.0,Reece Topley,1.2,0.0,13.0,0.0,34102.0,Rohit Sharma,1.0,4.0,940973.0,Mohammed Siraj,2.0,0.0,3.0,1.0,,,,,,,False,length ball on the pads but Green fails to connect the flick. Gets hit on the pads,,
982,13030,2023.0,1359479,RCB v MI,RCB,MI,MI,1,4,3,0,"Topley to Green, OUT",False,False,False,1076713,Cameron Green,5.0,4.0,461632.0,Reece Topley,1.3,0.0,13.0,1.0,34102.0,Rohit Sharma,1.0,4.0,940973.0,Mohammed Siraj,2.0,0.0,3.0,1.0,1076713.0,Cameron Green,Reece Topley,5.0,4.0,C Green  b Topley 5 (6m 4b 1x4 0x6) SR: 125.00,False,"<b>bowled 'im!</b> Full and straight, 137.1kph. Green looks to go hard but all he manages is an inside edge. It hit the bat on the full and crashed into the stumps",,
983,13040,2023.0,1359479,RCB v MI,RCB,MI,MI,1,4,4,0,"Topley to Yadav, no run",False,False,False,446507,Suryakumar Yadav,0.0,1.0,461632.0,Reece Topley,1.4,0.0,13.0,1.0,34102.0,Rohit Sharma,1.0,4.0,940973.0,Mohammed Siraj,2.0,0.0,3.0,1.0,,,,,,,False,"a length ball around off, defended towards covers",<p>Suyra at No. 4. One slip</p>,"<p>Aashish: ""3.3 pretty identical to trent boult from earlier match""</p>"
984,13050,2023.0,1359479,RCB v MI,RCB,MI,MI,1,4,5,0,"Topley to Yadav, no run",False,False,False,446507,Suryakumar Yadav,0.0,2.0,461632.0,Reece Topley,1.5,0.0,13.0,1.0,34102.0,Rohit Sharma,1.0,4.0,940973.0,Mohammed Siraj,2.0,0.0,3.0,1.0,,,,,,,False,"length outside off, punched to the right of the point fielder who makes a tumbling stop",,
985,13060,2023.0,1359479,RCB v MI,RCB,MI,MI,1,4,6,1,"Topley to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,1.0,3.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,34102.0,Rohit Sharma,1.0,4.0,940973.0,Mohammed Siraj,2.0,0.0,3.0,1.0,,,,,,,False,"length ball around off, punched towards mid-off for a quick single. Off the mark",,<p>Rohit has faced just four balls so far</p>
986,14020,2023.0,1359479,RCB v MI,RCB,MI,MI,1,5,1,1,"Mohammed Siraj to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,2.0,4.0,940973.0,Mohammed Siraj,2.1,0.0,5.0,1.0,34102.0,Rohit Sharma,1.0,4.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,,,,,,,False,"length ball, angling towards off and middle. Surya works it towards square leg","<p>Chetan: ""SKY finally scored a run after 3 consecutive golden ducks""</p><p>Ashwin : ""Surya finally survives the first ball ""</p>",
987,14010,2023.0,1359479,RCB v MI,RCB,MI,MI,1,5,1,1,"Mohammed Siraj to Yadav, 1 wide",False,True,False,446507,Suryakumar Yadav,1.0,3.0,940973.0,Mohammed Siraj,2.0,0.0,4.0,1.0,34102.0,Rohit Sharma,1.0,4.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,,,,,,,False,length but way down the leg side. Needs to be bowled again,"<p>Ajay Dhanak: ""BCCI missed a trick by not scheduling Mumbai Vs Chennai IPL match at Wankhede today just to mark the occasion and ensure that Dhoni was batting at Wankhede with Sachin Kohli Gambhir Zaheer and all in the stands !! And Yes Rajinikant too. And coincidentally it's a Sunday again just like that magical date of 2/4/11""</p>",
988,14030,2023.0,1359479,RCB v MI,RCB,MI,MI,1,5,2,0,"Mohammed Siraj to Sharma, no run",False,False,False,34102,Rohit Sharma,1.0,5.0,940973.0,Mohammed Siraj,2.2,0.0,5.0,1.0,446507.0,Suryakumar Yadav,2.0,4.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,,,,,,,False,"length outside off, punched firmly off the back foot but fails to beat Bracewell at extra cover",,
989,14040,2023.0,1359479,RCB v MI,RCB,MI,MI,1,5,3,0,"Mohammed Siraj to Sharma, no run",False,False,False,34102,Rohit Sharma,1.0,6.0,940973.0,Mohammed Siraj,2.3,0.0,5.0,1.0,446507.0,Suryakumar Yadav,2.0,4.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,,,,,,,False,"length ball around off. Another solid punches, this time down the ground but Siraj bends low and gets his left hand on it. That's enough to stop the ball",,
990,14050,2023.0,1359479,RCB v MI,RCB,MI,MI,1,5,4,0,"Mohammed Siraj to Sharma, no run",False,False,False,34102,Rohit Sharma,1.0,7.0,940973.0,Mohammed Siraj,2.4,0.0,5.0,1.0,446507.0,Suryakumar Yadav,2.0,4.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,,,,,,,False,down the ground but Siraj bowls this on a hard length and at the batter. Rohit goes for a pull but the ball sneaks underneath his bat. Goes between his body and the stumps,,
991,14060,2023.0,1359479,RCB v MI,RCB,MI,MI,1,5,5,0,"Mohammed Siraj to Sharma, no run",False,False,False,34102,Rohit Sharma,1.0,8.0,940973.0,Mohammed Siraj,2.5,0.0,5.0,1.0,446507.0,Suryakumar Yadav,2.0,4.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,,,,,,,False,"A bouncer from Siraj, Rohit goes for a pull but only gets a top edge. The ball balloons straight up, and both Siraj and Karthik go for the catch. Karthik calls for it, it's closer to him and he has got the big gloves. But <b>both players collide</b> and the chance goes down. Siraj is lying on the ground, a couple of players checking in on him. He is speaking, and looks fine. Yes, he is back on his feet and ready for the next ball",,
992,14070,2023.0,1359479,RCB v MI,RCB,MI,MI,1,5,6,0,"Mohammed Siraj to Sharma, no run",False,False,False,34102,Rohit Sharma,1.0,9.0,940973.0,Mohammed Siraj,3.0,0.0,5.0,1.0,446507.0,Suryakumar Yadav,2.0,4.0,461632.0,Reece Topley,2.0,0.0,14.0,1.0,,,,,,,False,"full on the stumps, driven towards mid-on","<p>Rohit pulls out at the last second. ""Sorry, sorry, sorry,"" he says immediately, gesturing towards the sightscreen. He is apologising to Siraj, who has a smile on his face and both players hug each other</p>",
993,15010,2023.0,1359479,RCB v MI,RCB,MI,MI,1,6,1,1,"Akash Deep to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,3.0,5.0,1176959.0,Akash Deep,0.1,0.0,1.0,0.0,34102.0,Rohit Sharma,1.0,9.0,940973.0,Mohammed Siraj,3.0,0.0,5.0,1.0,,,,,,,False,"an excellent save by Topley, diving to his right at short third. Was a full outside off and Surya threw his bat at it. He will pick up a single, though",<p>Akash Deep</p>,
994,15020,2023.0,1359479,RCB v MI,RCB,MI,MI,1,6,2,0,"Akash Deep to Sharma, OUT",False,False,False,34102,Rohit Sharma,1.0,10.0,1176959.0,Akash Deep,0.2,0.0,1.0,1.0,446507.0,Suryakumar Yadav,3.0,5.0,940973.0,Mohammed Siraj,3.0,0.0,5.0,1.0,34102.0,Rohit Sharma,Akash Deep,1.0,10.0,RG Sharma c &dagger;Karthik b Akash Deep 1 (30m 10b 0x4 0x6) SR: 10.00,False,<b>The drop doesn't prove costly.</b> Was a length ball outside off and Rohit pushed at it without moving his feet. The ball seamed away to take the outside edge. Karthik accepted it gleefully,,
995,15030,2023.0,1359479,RCB v MI,RCB,MI,MI,1,6,3,0,"Akash Deep to Tilak Varma, no run",False,False,False,1170265,Tilak Varma,0.0,1.0,1176959.0,Akash Deep,0.3,0.0,1.0,1.0,446507.0,Suryakumar Yadav,3.0,5.0,940973.0,Mohammed Siraj,3.0,0.0,5.0,1.0,,,,,,,False,length ball angling across the left-hander. Pushed towards point,"<p>Tilak Varma walks in at No. 5, with Mumbai struggling at 20 for 3. One slip for him</p>",
996,15040,2023.0,1359479,RCB v MI,RCB,MI,MI,1,6,4,6,"Akash Deep to Tilak Varma, SIX",True,False,False,1170265,Tilak Varma,6.0,2.0,1176959.0,Akash Deep,0.4,0.0,7.0,1.0,446507.0,Suryakumar Yadav,3.0,5.0,940973.0,Mohammed Siraj,3.0,0.0,5.0,1.0,,,,,,,False,<b>first six of the match</b>. A length ball around off and cleared his front leg and smashed it into the stands beyond long-on,"<p>Thomas: ""Siraj created Rohit's wicket with the pressure and Deep capitalised with great line and length""</p>",
997,15050,2023.0,1359479,RCB v MI,RCB,MI,MI,1,6,5,1,"Akash Deep to Tilak Varma, 1 run",False,False,False,1170265,Tilak Varma,7.0,3.0,1176959.0,Akash Deep,0.5,0.0,8.0,1.0,446507.0,Suryakumar Yadav,3.0,5.0,940973.0,Mohammed Siraj,3.0,0.0,5.0,1.0,,,,,,,False,length ball outside off. Dabbed towards deep third,,
998,15060,2023.0,1359479,RCB v MI,RCB,MI,MI,1,6,6,2,"Akash Deep to Yadav, 2 runs",False,False,False,446507,Suryakumar Yadav,5.0,6.0,1176959.0,Akash Deep,1.0,0.0,10.0,1.0,1170265.0,Tilak Varma,7.0,3.0,940973.0,Mohammed Siraj,3.0,0.0,5.0,1.0,,,,,,,False,length outside off. Surya comes forward and pushes it past short third. Topley sprints in from deep point and puts in a slide to keep it to two,,
999,16010,2023.0,1359479,RCB v MI,RCB,MI,MI,1,7,1,1,"Patel to Tilak Varma, 1 run",False,False,False,1170265,Tilak Varma,8.0,4.0,390481.0,Harshal Patel,0.1,0.0,1.0,0.0,446507.0,Suryakumar Yadav,5.0,6.0,1176959.0,Akash Deep,1.0,0.0,10.0,1.0,,,,,,,False,"full outside off, pushed towards sweeper cover",<p>MI 29 for 3 at the end of the powerplay. And Faf du Plessis brings Harshal Patel into the attack. Around the wicket</p>,
1000,16020,2023.0,1359479,RCB v MI,RCB,MI,MI,1,7,2,1,"Patel to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,6.0,7.0,390481.0,Harshal Patel,0.2,0.0,2.0,0.0,1170265.0,Tilak Varma,8.0,4.0,1176959.0,Akash Deep,1.0,0.0,10.0,1.0,,,,,,,False,length outside off. Surya opens the face of the bat to steer it towards deep third,<p>Over the wicket to the right-hander</p>,
1001,16030,2023.0,1359479,RCB v MI,RCB,MI,MI,1,7,3,4,"Patel to Tilak Varma, FOUR",True,False,False,1170265,Tilak Varma,12.0,5.0,390481.0,Harshal Patel,0.3,0.0,6.0,0.0,446507.0,Suryakumar Yadav,6.0,7.0,1176959.0,Akash Deep,1.0,0.0,10.0,1.0,,,,,,,False,short of length and straying down the leg side. Varma pulls it to the right of short fine leg for four,,
1002,16040,2023.0,1359479,RCB v MI,RCB,MI,MI,1,7,4,1,"Patel to Tilak Varma, 1 run",False,False,False,1170265,Tilak Varma,13.0,6.0,390481.0,Harshal Patel,0.4,0.0,7.0,0.0,446507.0,Suryakumar Yadav,6.0,7.0,1176959.0,Akash Deep,1.0,0.0,10.0,1.0,,,,,,,False,"length ball on the stumps, tucked away towards midwicket",<p>Over the wicket to the left-hander as well now</p>,
1003,16050,2023.0,1359479,RCB v MI,RCB,MI,MI,1,7,5,0,"Patel to Yadav, no run",False,False,False,446507,Suryakumar Yadav,6.0,8.0,390481.0,Harshal Patel,0.5,0.0,7.0,0.0,1170265.0,Tilak Varma,13.0,6.0,1176959.0,Akash Deep,1.0,0.0,10.0,1.0,,,,,,,False,"<b>a slower one.</b> Length outside off, in the channel. Surya goes for the cut but fails to connect. Was back of the hand and landing on the seam",,
1004,16060,2023.0,1359479,RCB v MI,RCB,MI,MI,1,7,6,1,"Patel to Yadav, 1 run",False,False,False,446507,Suryakumar Yadav,7.0,9.0,390481.0,Harshal Patel,1.0,0.0,8.0,0.0,1170265.0,Tilak Varma,13.0,6.0,1176959.0,Akash Deep,1.0,0.0,10.0,1.0,,,,,,,False,"a length ball, just outside off. Was bowled from wide of the crease. Surya looks to go aerial but fails to middle it. It bounces to the right of du Plessis at mid-off who makes a diving stop",,
