,comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
1468,14030,2023.0,1359481,DC v GT,DC,GT,DC,1,5,3,0,"Mohammed Shami to Khan, no run",False,False,False,642525,Sarfaraz Khan,0.0,1.0,481896.0,Mohammed Shami,2.3,0.0,24.0,2.0,219889.0,David Warner,16.0,17.0,928067.0,Josh Little,2.0,0.0,13.0,0.0,,,,,,,False,"Length ball with a lot of shape away from the batter, who lets the ball go",<p>Sarfaraz Khan comes out now</p>,
1469,14040,2023.0,1359481,DC v GT,DC,GT,DC,1,5,4,1,"Mohammed Shami to Khan, 1 run",False,False,False,642525,Sarfaraz Khan,1.0,2.0,481896.0,Mohammed Shami,2.4,0.0,25.0,2.0,219889.0,David Warner,16.0,17.0,928067.0,Josh Little,2.0,0.0,13.0,0.0,,,,,,,False,"Length outside off, he opens the face of the bat just a touch to get it down to deep third for a run.",,
1470,14050,2023.0,1359481,DC v GT,DC,GT,DC,1,5,5,0,"Mohammed Shami to Warner, no run",False,False,False,219889,David Warner,16.0,18.0,481896.0,Mohammed Shami,2.5,0.0,25.0,2.0,642525.0,Sarfaraz Khan,1.0,2.0,928067.0,Josh Little,2.0,0.0,13.0,0.0,,,,,,,False,"Full-length ball just outside off, he prods forward and pushes to covers.",,
1471,14060,2023.0,1359481,DC v GT,DC,GT,DC,1,5,6,4,"Mohammed Shami to Warner, FOUR",True,False,False,219889,David Warner,20.0,19.0,481896.0,Mohammed Shami,3.0,0.0,29.0,2.0,642525.0,Sarfaraz Khan,1.0,2.0,928067.0,Josh Little,2.0,0.0,13.0,0.0,,,,,,,False,<strong>Up and over!</strong> Length ball but there was room for Warner and he carves the ball over point to collect four more runs. This will give him much more confidence.,"<p>Tanay: ""The decision to take DRS on No-ball and wide calls is very tricky, there is no Umpire's call. So, that increases the risk of losing the review compared to LBW and other dismissal calls.""</p>","<p>Arjun: ""Yes, Warner isn't batting like he used to, but the constant fall of wickets from other end is not helping him either.""</p>"
1472,15010,2023.0,1359481,DC v GT,DC,GT,DC,1,6,1,1,"Pandya to Khan, 1 run",False,False,False,642525,Sarfaraz Khan,2.0,3.0,625371.0,Hardik Pandya,0.1,0.0,1.0,0.0,219889.0,David Warner,20.0,19.0,481896.0,Mohammed Shami,3.0,0.0,29.0,2.0,,,,,,,False,Gentle loosener to start off. Was a length ball on the pads of Sarfaraz as he works it to deep third.,"<p>swathi: ""Surprised that Hardik didnt open the bowling. Saving himself for WC 23? But they have their formula pat down - Shami getting wickets in powerplay and Rashid squeezing them in middle."" Here's Hardik</p>",
1473,15020,2023.0,1359481,DC v GT,DC,GT,DC,1,6,2,4,"Pandya to Warner, FOUR",True,False,False,219889,David Warner,24.0,20.0,625371.0,Hardik Pandya,0.2,0.0,5.0,0.0,642525.0,Sarfaraz Khan,2.0,3.0,481896.0,Mohammed Shami,3.0,0.0,29.0,2.0,,,,,,,False,"Short, but there isn't pace from the surface for Hardik. Sits up for Warner, who pulls it handsomely through square leg.",,
1474,15030,2023.0,1359481,DC v GT,DC,GT,DC,1,6,3,0,"Pandya to Warner, no run",False,False,False,219889,David Warner,24.0,21.0,625371.0,Hardik Pandya,0.3,0.0,5.0,0.0,642525.0,Sarfaraz Khan,2.0,3.0,481896.0,Mohammed Shami,3.0,0.0,29.0,2.0,,,,,,,False,Length ball with a hint of shape outside off. He defends towards mid-off.,,
1475,15040,2023.0,1359481,DC v GT,DC,GT,DC,1,6,4,1,"Pandya to Warner, 1 run",False,False,False,219889,David Warner,25.0,22.0,625371.0,Hardik Pandya,0.4,0.0,6.0,0.0,642525.0,Sarfaraz Khan,2.0,3.0,481896.0,Mohammed Shami,3.0,0.0,29.0,2.0,,,,,,,False,"Short of a good length outside off, he opens the face of the bat to scythe this one to deep point.",,
1476,15050,2023.0,1359481,DC v GT,DC,GT,DC,1,6,5,0,"Pandya to Khan, no run",False,False,False,642525,Sarfaraz Khan,2.0,4.0,625371.0,Hardik Pandya,0.5,0.0,6.0,0.0,219889.0,David Warner,25.0,22.0,481896.0,Mohammed Shami,3.0,0.0,29.0,2.0,,,,,,,False,Back of a length ball on off stump. Sarfaraz clips it to midwicket.,"<p>Afeef: ""I see that DC are holding back Rossouw just to maintain the left-right combo with Warner batting... But Rossouw should be batting higher up, he can cause a lot of damage""</p>",
1477,15060,2023.0,1359481,DC v GT,DC,GT,DC,1,6,6,4,"Pandya to Khan, 4 leg byes",False,False,False,642525,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,219889.0,David Warner,25.0,22.0,481896.0,Mohammed Shami,3.0,0.0,29.0,2.0,,,,,,,False,"<strong>The extras counter continues to grow!</strong> Good length ball that was slanting down leg. Sarfaraz was looking for a glance, instead the ball hits his thigh pad and races away to the deep fine leg fence.",,"<p>AJ: ""@Tanay - Also risk/reward ratio does not justify taking reviews for noballs and especially for wides unless it is a crunch situation.""</p>"
1478,16010,2023.0,1359481,DC v GT,DC,GT,DC,1,7,1,0,"Joseph to Warner, no run",False,False,False,219889,David Warner,25.0,23.0,670031.0,Alzarri Joseph,0.1,0.0,0.0,0.0,642525.0,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,,,,,,,False,Back of a length ball to start off on off. Warner mistimes his punch to cover.,<p>Here's some more pace. Alzarri Joseph comes on now from over the wicket. No slips.</p>,
1479,16020,2023.0,1359481,DC v GT,DC,GT,DC,1,7,2,0,"Joseph to Warner, no run",False,False,False,219889,David Warner,25.0,24.0,670031.0,Alzarri Joseph,0.2,0.0,0.0,0.0,642525.0,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,,,,,,,False,"Still can't find the gaps, can Warner. Back of a length ball outside off, he pushes it to mid-off.",,
1480,16030,2023.0,1359481,DC v GT,DC,GT,DC,1,7,3,4,"Joseph to Warner, FOUR",True,False,False,219889,David Warner,29.0,25.0,670031.0,Alzarri Joseph,0.3,0.0,4.0,0.0,642525.0,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,,,,,,,False,"Gets the length he was waiting for and cashes in. Fuller outside off, was right in Warner's arc and he just lofts it over mid-off. A couple of bounces and into the fence.",,
1481,16050,2023.0,1359481,DC v GT,DC,GT,DC,1,7,4,4,"Joseph to Warner, FOUR",True,False,False,219889,David Warner,33.0,26.0,670031.0,Alzarri Joseph,0.4,0.0,9.0,0.0,642525.0,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,,,,,,,False,"<strong>Top shot!</strong> Just a bit of width and that's all Waner wants. Short of a length ball outside off, he does not over-hit it, just places the cut to the right of point.",,
1482,16040,2023.0,1359481,DC v GT,DC,GT,DC,1,7,4,1,"Joseph to Warner, 1 wide",False,True,False,219889,David Warner,29.0,25.0,670031.0,Alzarri Joseph,0.3,0.0,5.0,0.0,642525.0,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,,,,,,,False,Fuller but the line is again down leg. Warner lets it go. Another wide.,,
1483,16060,2023.0,1359481,DC v GT,DC,GT,DC,1,7,5,0,"Joseph to Warner, no run",False,False,False,219889,David Warner,33.0,27.0,670031.0,Alzarri Joseph,0.5,0.0,9.0,0.0,642525.0,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,,,,,,,False,"Length on off, he pushes it to extra cover.",,
1484,16070,2023.0,1359481,DC v GT,DC,GT,DC,1,7,6,2,"Joseph to Warner, 2 runs",False,False,False,219889,David Warner,35.0,28.0,670031.0,Alzarri Joseph,1.0,0.0,11.0,0.0,642525.0,Sarfaraz Khan,2.0,5.0,625371.0,Hardik Pandya,1.0,0.0,6.0,0.0,,,,,,,False,"Goes fine, and that is some excellent work at the deep fine leg fence from Little. Length on the pads of Warner, who glances it fine, but Little puts in a full-length dive to his left and saves a few crucial runs.",,
1485,17010,2023.0,1359481,DC v GT,DC,GT,DC,1,8,1,0,"Pandya to Khan, no run",False,False,False,642525,Sarfaraz Khan,2.0,6.0,625371.0,Hardik Pandya,1.1,0.0,6.0,0.0,219889.0,David Warner,35.0,28.0,670031.0,Alzarri Joseph,1.0,0.0,11.0,0.0,,,,,,,False,"Back of a length just outside off, he pats it towards point and sets off, only to be sent back. He isn't impressed. Warner comes down to have word.",,
1486,17020,2023.0,1359481,DC v GT,DC,GT,DC,1,8,2,1,"Pandya to Khan, 1 run",False,False,False,642525,Sarfaraz Khan,3.0,7.0,625371.0,Hardik Pandya,1.2,0.0,7.0,0.0,219889.0,David Warner,35.0,28.0,670031.0,Alzarri Joseph,1.0,0.0,11.0,0.0,,,,,,,False,"Another short of a length ball on the hips of Sarfaraz, who helps it towards deep backward square leg.",,
1487,17030,2023.0,1359481,DC v GT,DC,GT,DC,1,8,3,1,"Pandya to Warner, 1 run",False,False,False,219889,David Warner,36.0,29.0,625371.0,Hardik Pandya,1.3,0.0,8.0,0.0,642525.0,Sarfaraz Khan,3.0,7.0,670031.0,Alzarri Joseph,1.0,0.0,11.0,0.0,,,,,,,False,Good length ball that tucks Warner up a touch. He works it away to deep midwicket for a run.,,
1488,17040,2023.0,1359481,DC v GT,DC,GT,DC,1,8,4,0,"Pandya to Khan, no run",False,False,False,642525,Sarfaraz Khan,3.0,8.0,625371.0,Hardik Pandya,1.4,0.0,8.0,0.0,219889.0,David Warner,36.0,29.0,670031.0,Alzarri Joseph,1.0,0.0,11.0,0.0,,,,,,,False,"On a length just outside off, he taps it to point.",,
1489,17050,2023.0,1359481,DC v GT,DC,GT,DC,1,8,5,1,"Pandya to Khan, 1 run",False,False,False,642525,Sarfaraz Khan,4.0,9.0,625371.0,Hardik Pandya,1.5,0.0,9.0,0.0,219889.0,David Warner,36.0,29.0,670031.0,Alzarri Joseph,1.0,0.0,11.0,0.0,,,,,,,False,"Length on off, he pushes with softs hands towards deep midwicket, but they can only take a run.","<p>IPL Super selec: ""I like the Sarfaraz of the debut season. Nonchalant and innovative. ""</p>",
1490,17060,2023.0,1359481,DC v GT,DC,GT,DC,1,8,6,1,"Pandya to Warner, 1 run",False,False,False,219889,David Warner,37.0,30.0,625371.0,Hardik Pandya,2.0,0.0,10.0,0.0,642525.0,Sarfaraz Khan,4.0,9.0,670031.0,Alzarri Joseph,1.0,0.0,11.0,0.0,,,,,,,False,"Banged in short once more from Pandya, that is met by a fierce pull from Warner, but deep midwicket is in place.",,"<p>Time-out time</p><p>Abhishek: ""DC batsmen look extremely dodgy again today. 14 runs are from extra and couple of boundaries from edges. Warner is scoring - yes but that strike rate isn't impressive. DC will have to score at least 190-200 to remain in the game which seems highly unlikely right now. Titans game to lose this!""</p>"
1491,18010,2023.0,1359481,DC v GT,DC,GT,DC,1,9,1,0,"Joseph to Warner, no run",False,False,False,219889,David Warner,37.0,31.0,670031.0,Alzarri Joseph,1.1,0.0,11.0,0.0,642525.0,Sarfaraz Khan,4.0,9.0,625371.0,Hardik Pandya,2.0,0.0,10.0,0.0,,,,,,,False,On a length just outside off that is patted towards point.,"<p>Joseph continues. </p><p>Khan: ""Bring Rashid and kill this partnership.""</p><p>Samarth: ""This adherence to left and right hand batting combo in the middle has cost many matches to Delhi in the past, I hope they drop this strategy and send the best batsmen first and not keep them for later. ""</p>",
1492,18020,2023.0,1359481,DC v GT,DC,GT,DC,1,9,2,0,"Joseph to Warner, OUT",False,False,False,219889,David Warner,37.0,32.0,670031.0,Alzarri Joseph,1.2,0.0,11.0,1.0,642525.0,Sarfaraz Khan,4.0,9.0,625371.0,Hardik Pandya,2.0,0.0,10.0,0.0,219889.0,David Warner,Alzarri Joseph,37.0,32.0,DA Warner  b Joseph 37 (48m 32b 7x4 0x6) SR: 115.62,False,"<strong>Warner plays on and it's that angled bat that once again has brought about his downfall!</strong> On a length just outside off, was 145.5kph that delivery. He shapes for the cut, but the ball is quite close to him. Evetually, a thick inside-edge is all he gets that clatters into his stumps. Delight for Joseph, dismay for Warner.",,
1493,18030,2023.0,1359481,DC v GT,DC,GT,DC,1,9,3,0,"Joseph to Rossouw, OUT",False,False,False,318845,Rilee Rossouw,0.0,1.0,670031.0,Alzarri Joseph,1.3,0.0,11.0,2.0,642525.0,Sarfaraz Khan,4.0,9.0,625371.0,Hardik Pandya,2.0,0.0,10.0,0.0,318845.0,Rilee Rossouw,Alzarri Joseph,0.0,1.0,RR Rossouw c Tewatia b Joseph 0 (4m 1b 0x4 0x6) SR: 0.00,False,"<strong>Oh, what a snorter of a delivery first up, and has Tewatia pulled off a blinder at point?</strong> Yes,s he has! Banged in short with the line shoulder-high. Rossouw was not expecting this first ball. Fends at it awkwardly with the ball going to point. Tewatia dives forward and seems to have picked put a beauty. The third umpire has been called for, and he deems that has carried clearly into Tewatia's hands. Joseph bowled that at 146kph and Rossouw had no answers.",<p>Here's Rilee Rossouw</p>,
1494,18040,2023.0,1359481,DC v GT,DC,GT,DC,1,9,4,1,"Joseph to Abishek Porel, 1 run",False,False,False,1277545,Abishek Porel,1.0,1.0,670031.0,Alzarri Joseph,1.4,0.0,12.0,2.0,642525.0,Sarfaraz Khan,4.0,9.0,625371.0,Hardik Pandya,2.0,0.0,10.0,0.0,,,,,,,False,"SO close to getting that hat-trick. Back of a length ball on the pads of Porel, who clips it uppishly towards mid-on, who just can't come in quick enough.",<p>On a hat-trick. Porel on debut has a task up his sleeve. Short leg in place.</p>,
1495,18050,2023.0,1359481,DC v GT,DC,GT,DC,1,9,5,2,"Joseph to Khan, 2 runs",False,False,False,642525,Sarfaraz Khan,6.0,10.0,670031.0,Alzarri Joseph,1.5,0.0,14.0,2.0,1277545.0,Abishek Porel,1.0,1.0,625371.0,Hardik Pandya,2.0,0.0,10.0,0.0,,,,,,,False,"Back of  a length ball outside off, he opens the face of the bat through point",,
1496,18060,2023.0,1359481,DC v GT,DC,GT,DC,1,9,6,0,"Joseph to Khan, no run",False,False,False,642525,Sarfaraz Khan,6.0,11.0,670031.0,Alzarri Joseph,2.0,0.0,14.0,2.0,1277545.0,Abishek Porel,1.0,1.0,625371.0,Hardik Pandya,2.0,0.0,10.0,0.0,,,,,,,False,"Banged in short and the ball thuds into Sarfaraz's helmet lobbing straight up. Saha races across the turf to catch the ball, that dropped just behind where short-leg would have been stationed. He drops it, but there was no bat on it. Concussion test on now. Serious pace from Joseph and Sarfaraz was late on the pull.",,
1497,19010,2023.0,1359481,DC v GT,DC,GT,DC,1,10,1,1,"Pandya to Abishek Porel, 1 run",False,False,False,1277545,Abishek Porel,2.0,2.0,625371.0,Hardik Pandya,2.1,0.0,11.0,0.0,642525.0,Sarfaraz Khan,6.0,11.0,670031.0,Alzarri Joseph,2.0,0.0,14.0,2.0,,,,,,,False,"Back of a length ball outside off, he cuts it hard to deep point.",,
1498,19020,2023.0,1359481,DC v GT,DC,GT,DC,1,10,2,0,"Pandya to Khan, no run",False,False,False,642525,Sarfaraz Khan,6.0,12.0,625371.0,Hardik Pandya,2.2,0.0,11.0,0.0,1277545.0,Abishek Porel,2.0,2.0,670031.0,Alzarri Joseph,2.0,0.0,14.0,2.0,,,,,,,False,"Full-length ball just on and around off, as he pushes towards extra cover.",,
1499,19030,2023.0,1359481,DC v GT,DC,GT,DC,1,10,3,4,"Pandya to Khan, FOUR",True,False,False,642525,Sarfaraz Khan,10.0,13.0,625371.0,Hardik Pandya,2.3,0.0,15.0,0.0,1277545.0,Abishek Porel,2.0,2.0,670031.0,Alzarri Joseph,2.0,0.0,14.0,2.0,,,,,,,False,"Short, wide and Sarfaraz gets that important four. Does not cut it too hard, simply places it past point for a four.","<p>Nick: ""Alzarri Joseph quietly becoming a world class bowler…""</p>",
1500,19040,2023.0,1359481,DC v GT,DC,GT,DC,1,10,4,1,"Pandya to Khan, 1 run",False,False,False,642525,Sarfaraz Khan,11.0,14.0,625371.0,Hardik Pandya,2.4,0.0,16.0,0.0,1277545.0,Abishek Porel,2.0,2.0,670031.0,Alzarri Joseph,2.0,0.0,14.0,2.0,,,,,,,False,On a length on the pads of Sarfaraz who flicks it to deep midwicket.,,
