,comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
1955,14030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,5,2,2,"Akash Deep to Rahmanullah Gurbaz, 2 runs",False,False,False,974087,Rahmanullah Gurbaz,21.0,16.0,1176959.0,Akash Deep,0.2,0.0,9.0,0.0,604527.0,Nitish Rana,0.0,3.0,308251.0,David Willey,2.0,1.0,3.0,2.0,,,,,,,False,does well to not give him room and stays full enough to not let him get under. Gurbaz whips it to deep midwicket for two,<p>Free hit coming up</p>,
1956,14020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,5,2,7,"Akash Deep to Rahmanullah Gurbaz, (no ball) SIX",True,False,True,974087,Rahmanullah Gurbaz,19.0,15.0,1176959.0,Akash Deep,0.1,0.0,7.0,0.0,604527.0,Nitish Rana,0.0,3.0,308251.0,David Willey,2.0,1.0,3.0,2.0,,,,,,,False,"gets inside the line of a short ball, and pulls it fine for a flat six. Uses all the pace of Akash Deep. <b>Also a no-ball</b>",,
1957,14040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,5,3,0,"Akash Deep to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,21.0,17.0,1176959.0,Akash Deep,0.3,0.0,9.0,0.0,604527.0,Nitish Rana,0.0,3.0,308251.0,David Willey,2.0,1.0,3.0,2.0,,,,,,,False,"on a length, at the stumps, punched to mid-on",,
1958,14050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,5,4,0,"Akash Deep to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,21.0,18.0,1176959.0,Akash Deep,0.4,0.0,9.0,0.0,604527.0,Nitish Rana,0.0,3.0,308251.0,David Willey,2.0,1.0,3.0,2.0,,,,,,,False,swings himself off the feet trying to hit this wide length ball after stepping out. Misses by some way,,
1959,14060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,5,5,4,"Akash Deep to Rahmanullah Gurbaz, 4 leg byes",False,False,False,974087,Rahmanullah Gurbaz,21.0,19.0,1176959.0,Akash Deep,0.5,0.0,9.0,0.0,604527.0,Nitish Rana,0.0,3.0,308251.0,David Willey,2.0,1.0,3.0,2.0,,,,,,,False,"lovely touch. Shuffles across, gets slightly inside the line, and glances this length ball fine of short fine leg. Wow seems he has been denied the runs. <b>It seems it has been called leg-byes</b>",,
1960,14080,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,5,6,1,"Akash Deep to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,22.0,20.0,1176959.0,Akash Deep,1.0,0.0,11.0,0.0,604527.0,Nitish Rana,0.0,3.0,308251.0,David Willey,2.0,1.0,3.0,2.0,,,,,,,False,"down the wicket, Deep gets some seam movement to deny him an aggressive shot. They do get in a single, though",,
1961,14070,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,5,6,1,"Akash Deep to Rahmanullah Gurbaz, 1 wide",False,True,False,974087,Rahmanullah Gurbaz,21.0,19.0,1176959.0,Akash Deep,0.5,0.0,10.0,0.0,604527.0,Nitish Rana,0.0,3.0,308251.0,David Willey,2.0,1.0,3.0,2.0,,,,,,,False,bouncer. Again a just too high. Called wide,,
1962,15010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,6,1,0,"Willey to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,22.0,21.0,308251.0,David Willey,2.1,1.0,3.0,2.0,604527.0,Nitish Rana,0.0,3.0,1176959.0,Akash Deep,1.0,0.0,11.0,0.0,,,,,,,False,"wobble seam. On a length, middle and off. Left alone to seam away through to the keeper",<p>Willey to bowl a third over</p>,
1963,15020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,6,2,0,"Willey to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,22.0,22.0,308251.0,David Willey,2.2,1.0,3.0,2.0,604527.0,Nitish Rana,0.0,3.0,1176959.0,Akash Deep,1.0,0.0,11.0,0.0,,,,,,,False,"this one swings in, defended in front of middle and leg",,
1964,15030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,6,3,4,"Willey to Rahmanullah Gurbaz, FOUR",True,False,False,974087,Rahmanullah Gurbaz,26.0,23.0,308251.0,David Willey,2.3,1.0,7.0,2.0,604527.0,Nitish Rana,0.0,3.0,1176959.0,Akash Deep,1.0,0.0,11.0,0.0,,,,,,,False,quick to pounce on a short ball and pull it over midwicket for a four. Just the transfer of weight back as he swivels,,
1965,15040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,6,4,1,"Willey to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,27.0,24.0,308251.0,David Willey,2.4,1.0,8.0,2.0,604527.0,Nitish Rana,0.0,3.0,1176959.0,Akash Deep,1.0,0.0,11.0,0.0,,,,,,,False,"pitched outside leg, angles towards the stumps, Gurbaz drops and runs",,
1966,15050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,6,5,1,"Willey to Rana, 1 run",False,False,False,604527,Nitish Rana,1.0,4.0,308251.0,David Willey,2.5,1.0,9.0,2.0,974087.0,Rahmanullah Gurbaz,27.0,24.0,1176959.0,Akash Deep,1.0,0.0,11.0,0.0,,,,,,,False,their field placements have been on point. Rana cuts to find out that deep third is square to allow him just the single,,
1967,15060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,6,6,0,"Willey to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,27.0,25.0,308251.0,David Willey,3.0,1.0,9.0,2.0,604527.0,Nitish Rana,1.0,4.0,1176959.0,Akash Deep,1.0,0.0,11.0,0.0,,,,,,,False,this one seams back in. Extra bounce too. Hits Gurbaz in the midriff,,
1968,16010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,7,1,0,"Bracewell to Rana, OUT",False,False,False,604527,Nitish Rana,1.0,5.0,326968.0,Michael Bracewell,0.1,0.0,0.0,1.0,974087.0,Rahmanullah Gurbaz,27.0,25.0,308251.0,David Willey,3.0,1.0,9.0,2.0,604527.0,Nitish Rana,Michael Bracewell,1.0,5.0,N Rana c &dagger;Karthik b Bracewell 1 (17m 5b 0x4 0x6) SR: 20.00,False,"big appeal for a catch as Rana reverse-sweeps first ball. Not given on the field, and they review after much discussion. Replays show this has come straight off the glove. Rana shapes up fort the shot early, Bracewell gets some bounce to go past the top of the bat and take the glove to lob up for catch for Karthik","<p>Powerplay done, and here is Michael Bracewell</p>",
1969,16020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,7,2,0,"Bracewell to Singh, no run",False,False,False,723105,Rinku Singh,0.0,1.0,326968.0,Michael Bracewell,0.2,0.0,0.0,1.0,974087.0,Rahmanullah Gurbaz,27.0,25.0,308251.0,David Willey,3.0,1.0,9.0,2.0,,,,,,,False,"offbreak, on a length, punched back to Bracewell",<p>In comes Rinku Singh</p>,
1970,16030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,7,3,0,"Bracewell to Singh, no run",False,False,False,723105,Rinku Singh,0.0,2.0,326968.0,Michael Bracewell,0.3,0.0,0.0,1.0,974087.0,Rahmanullah Gurbaz,27.0,25.0,308251.0,David Willey,3.0,1.0,9.0,2.0,,,,,,,False,some turn from a length from middle and off. Rinku defends to cover,,
1971,16040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,7,4,1,"Bracewell to Singh, 1 run",False,False,False,723105,Rinku Singh,1.0,3.0,326968.0,Michael Bracewell,0.4,0.0,1.0,1.0,974087.0,Rahmanullah Gurbaz,27.0,25.0,308251.0,David Willey,3.0,1.0,9.0,2.0,,,,,,,False,"this one goes straight on, pushed to long-on for one",,
1972,16050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,7,5,2,"Bracewell to Rahmanullah Gurbaz, 2 runs",False,False,False,974087,Rahmanullah Gurbaz,29.0,26.0,326968.0,Michael Bracewell,0.5,0.0,3.0,1.0,723105.0,Rinku Singh,1.0,3.0,308251.0,David Willey,3.0,1.0,9.0,2.0,,,,,,,False,there is some turn for sure. Pushed into a hole in the leg side to come back for a second,<p>Over the wicket to Gurbaz</p>,
1973,16060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,7,6,1,"Bracewell to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,30.0,27.0,326968.0,Michael Bracewell,1.0,0.0,4.0,1.0,723105.0,Rinku Singh,1.0,3.0,308251.0,David Willey,3.0,1.0,9.0,2.0,,,,,,,False,"slightly short, slightly wide, dabbed past point for one",,
1974,17010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,8,1,0,"Shahbaz Ahmed to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,30.0,28.0,1159711.0,Shahbaz Ahmed,0.1,0.0,0.0,0.0,723105.0,Rinku Singh,1.0,3.0,326968.0,Michael Bracewell,1.0,0.0,4.0,1.0,,,,,,,False,"given first ball, and Gurbaz has reviewed immediately. Sweeping a straight ball, he is nearly done in by the turn, but he gets a big deflection off the glove onto the pads. The review brings Gurbaz back on",<p>Double spin now. Here is Shahbaz Ahmed</p>,
1975,17020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,8,2,1,"Shahbaz Ahmed to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,31.0,29.0,1159711.0,Shahbaz Ahmed,0.2,0.0,1.0,0.0,723105.0,Rinku Singh,1.0,3.0,326968.0,Michael Bracewell,1.0,0.0,4.0,1.0,,,,,,,False,"flighted outside off, pushed to long-off for one",,
1976,17030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,8,3,1,"Shahbaz Ahmed to Singh, 1 run",False,False,False,723105,Rinku Singh,2.0,4.0,1159711.0,Shahbaz Ahmed,0.3,0.0,2.0,0.0,974087.0,Rahmanullah Gurbaz,31.0,29.0,326968.0,Michael Bracewell,1.0,0.0,4.0,1.0,,,,,,,False,"on a length, on the pads, worked into the leg side for one","<p>Kumar: ""If Rana wasnt out caught, he would have been out lbw. that was a straight ball and poor shot selection""</p>",
1977,17040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,8,4,0,"Shahbaz Ahmed to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,31.0,30.0,1159711.0,Shahbaz Ahmed,0.4,0.0,2.0,0.0,723105.0,Rinku Singh,2.0,4.0,326968.0,Michael Bracewell,1.0,0.0,4.0,1.0,,,,,,,False,splice of the bat as he draws a forward-defensive,,
1978,17050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,8,5,4,"Shahbaz Ahmed to Rahmanullah Gurbaz, FOUR",True,False,False,974087,Rahmanullah Gurbaz,35.0,31.0,1159711.0,Shahbaz Ahmed,0.5,0.0,6.0,0.0,723105.0,Rinku Singh,2.0,4.0,326968.0,Michael Bracewell,1.0,0.0,4.0,1.0,,,,,,,False,that is a good sweep. Takes it from wide outside off. No chance of an lbw here. And he nails it. Between deep square and deep midwicket,,
1979,17060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,8,6,0,"Shahbaz Ahmed to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,35.0,32.0,1159711.0,Shahbaz Ahmed,1.0,0.0,6.0,0.0,723105.0,Rinku Singh,2.0,4.0,326968.0,Michael Bracewell,1.0,0.0,4.0,1.0,,,,,,,False,"full, just outside off, defended back to the bowler",,
1980,18010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,9,1,1,"Bracewell to Singh, 1 run",False,False,False,723105,Rinku Singh,3.0,5.0,326968.0,Michael Bracewell,1.1,0.0,5.0,1.0,974087.0,Rahmanullah Gurbaz,35.0,32.0,1159711.0,Shahbaz Ahmed,1.0,0.0,6.0,0.0,,,,,,,False,"on a length, outside off, crunched away to deep cover",,
1981,18020,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,9,2,6,"Bracewell to Rahmanullah Gurbaz, SIX",True,False,False,974087,Rahmanullah Gurbaz,41.0,33.0,326968.0,Michael Bracewell,1.2,0.0,11.0,1.0,723105.0,Rinku Singh,3.0,5.0,1159711.0,Shahbaz Ahmed,1.0,0.0,6.0,0.0,,,,,,,False,"overpitched. And Rahman is ready for it. This is excellent batting. The pressure is on the batting side, but he has punished the first error in length. Gets under it, and sends it over wide long-on",,
1982,18030,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,9,3,1,"Bracewell to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,42.0,34.0,326968.0,Michael Bracewell,1.3,0.0,12.0,1.0,723105.0,Rinku Singh,3.0,5.0,1159711.0,Shahbaz Ahmed,1.0,0.0,6.0,0.0,,,,,,,False,punches this length-ball offbreak to long-on for one,,
1983,18040,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,9,4,1,"Bracewell to Singh, 1 run",False,False,False,723105,Rinku Singh,4.0,6.0,326968.0,Michael Bracewell,1.4,0.0,13.0,1.0,974087.0,Rahmanullah Gurbaz,42.0,34.0,1159711.0,Shahbaz Ahmed,1.0,0.0,6.0,0.0,,,,,,,False,"this one slides on with the angle, Rinku punches it to long-on for one",,
1984,18050,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,9,5,4,"Bracewell to Rahmanullah Gurbaz, FOUR",True,False,False,974087,Rahmanullah Gurbaz,46.0,35.0,326968.0,Michael Bracewell,1.5,0.0,17.0,1.0,723105.0,Rinku Singh,4.0,6.0,1159711.0,Shahbaz Ahmed,1.0,0.0,6.0,0.0,,,,,,,False,this one has been dragged short after he overpitched earlier. Gurbaz is quick to go back and pull this over midwicket for four. To the left of deep midwicket,,
1985,18060,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,9,6,1,"Bracewell to Rahmanullah Gurbaz, 1 run",False,False,False,974087,Rahmanullah Gurbaz,47.0,36.0,326968.0,Michael Bracewell,2.0,0.0,18.0,1.0,723105.0,Rinku Singh,4.0,6.0,1159711.0,Shahbaz Ahmed,1.0,0.0,6.0,0.0,,,,,,,False,and Gurbaz just nudges it for one into the leg side when Bracewell gets the length right,,"<p>Time for a time-out. Forty-six minutes to bowl nine overs so far (the prescribed over-rate is 4'10"" per over). Two successful DRS reviews in those overs<br><br>Meanwhile, for the first time since 2007, a new world champion will emerge in chess who is not named Viswanathan Anand or Magnus Carlsen. The World Chess Championship is set to begin as Ian Nepomniachtchi and Ding Liren battle <a href=""https://www.espn.in/chess/story/_/id/36080409/2023-world-chess-championship-ian-nepomniachtchi-ding-liren-battle-crown-carlsen-missing-king"" target=""_blank""> for the crown </a> with Carlsen being the missing king.</p>"
1986,19010,2023.0,1359483,KKR v RCB,KKR,RCB,KKR,1,10,1,0,"Sharma to Rahmanullah Gurbaz, no run",False,False,False,974087,Rahmanullah Gurbaz,47.0,37.0,30288.0,Karn Sharma,0.1,0.0,0.0,0.0,723105.0,Rinku Singh,4.0,6.0,326968.0,Michael Bracewell,2.0,0.0,18.0,1.0,,,,,,,False,turn for Karn too. Defends in front of off,"<p>Karn Sharma replaces Shahbaz, who bowled a good first over</p>",
